Name                     ,Rin             ,Rout            ,nelec           ,neerr           ,Kitpl           ,Tx              ,Txerr           ,Dvel,Rvir,Mvir,A,Hz
ABELL_0085                ,9.7240e-02      ,1.0236e-01      ,5.6468e-03      ,2.8123e-04      ,1.7743e+02      ,5.7058e+00      ,2.7838e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,5.1200e-03      ,1.0240e-02      ,6.3456e-02      ,4.4849e-04      ,1.6506e+01      ,3.1700e+00      ,9.0000e-02      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.0236e-01      ,1.0747e-01      ,5.7712e-03      ,3.1316e-04      ,1.7948e+02      ,5.8527e+00      ,2.9149e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.0747e-01      ,1.1259e-01      ,5.6813e-03      ,2.9360e-04      ,1.8602e+02      ,5.9996e+00      ,3.0461e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.1259e-01      ,1.1771e-01      ,5.4636e-03      ,2.5961e-04      ,1.9544e+02      ,6.0821e+00      ,3.1147e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.1771e-01      ,1.2283e-01      ,4.9245e-03      ,3.5005e-04      ,2.1079e+02      ,6.1196e+00      ,3.1397e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.2283e-01      ,1.2794e-01      ,4.9236e-03      ,2.7092e-04      ,2.1214e+02      ,6.1571e+00      ,3.1647e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.2794e-01      ,1.3306e-01      ,4.5660e-03      ,2.6397e-04      ,2.2448e+02      ,6.1945e+00      ,3.1897e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.3306e-01      ,1.3818e-01      ,4.7822e-03      ,3.0721e-04      ,2.1923e+02      ,6.2535e+00      ,3.2561e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.3818e-01      ,1.4330e-01      ,4.4420e-03      ,2.3616e-04      ,2.3305e+02      ,6.3275e+00      ,3.3516e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.4330e-01      ,1.4842e-01      ,3.9350e-03      ,2.5726e-04      ,2.5566e+02      ,6.4015e+00      ,3.4471e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.0240e-02      ,1.5350e-02      ,4.0358e-02      ,4.0907e-04      ,2.5107e+01      ,3.3326e+00      ,1.0060e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.4842e-01      ,1.5353e-01      ,4.1892e-03      ,2.6257e-04      ,2.4809e+02      ,6.4754e+00      ,3.5424e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.5353e-01      ,1.5865e-01      ,3.6654e-03      ,2.2207e-04      ,2.7435e+02      ,6.5529e+00      ,3.6520e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.5865e-01      ,1.6377e-01      ,3.6485e-03      ,2.4457e-04      ,2.7865e+02      ,6.6361e+00      ,3.7833e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.6377e-01      ,1.6889e-01      ,3.9255e-03      ,2.2661e-04      ,2.6868e+02      ,6.7192e+00      ,3.9145e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.6889e-01      ,1.7400e-01      ,2.7667e-03      ,2.1040e-04      ,3.4342e+02      ,6.8023e+00      ,4.0457e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.7400e-01      ,1.7912e-01      ,3.4251e-03      ,2.0960e-04      ,3.0147e+02      ,6.8853e+00      ,4.1768e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.7912e-01      ,1.8424e-01      ,3.3269e-03      ,2.0451e-04      ,3.1101e+02      ,6.9640e+00      ,4.2674e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.8424e-01      ,1.8936e-01      ,2.7067e-03      ,2.2371e-04      ,3.6098e+02      ,7.0418e+00      ,4.3492e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.8936e-01      ,1.9448e-01      ,3.3526e-03      ,2.3140e-04      ,3.1656e+02      ,7.1195e+00      ,4.4310e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.9448e-01      ,1.9959e-01      ,2.9173e-03      ,1.8682e-04      ,3.5123e+02      ,7.1971e+00      ,4.5128e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.5350e-02      ,2.0470e-02      ,2.8419e-02      ,4.4201e-04      ,3.5243e+01      ,3.6058e+00      ,1.1842e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,1.9959e-01      ,2.0471e-01      ,2.7562e-03      ,2.2662e-04      ,3.6885e+02      ,7.2748e+00      ,4.5945e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,2.0471e-01      ,2.0983e-01      ,3.1073e-03      ,1.9171e-04      ,3.4216e+02      ,7.2889e+00      ,4.6177e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,2.0983e-01      ,2.1495e-01      ,2.7196e-03      ,2.0218e-04      ,3.7443e+02      ,7.2984e+00      ,4.6367e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,2.1495e-01      ,2.2007e-01      ,2.8078e-03      ,1.7367e-04      ,3.6701e+02      ,7.3078e+00      ,4.6557e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,2.2007e-01      ,2.2518e-01      ,2.8854e-03      ,1.7759e-04      ,3.6087e+02      ,7.3173e+00      ,4.6746e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,2.2518e-01      ,2.3030e-01      ,2.7801e-03      ,1.5037e-04      ,3.7039e+02      ,7.3268e+00      ,4.6936e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,2.3030e-01      ,2.3542e-01      ,2.7374e-03      ,1.4770e-04      ,3.7507e+02      ,7.3617e+00      ,4.6225e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,2.3542e-01      ,2.4054e-01      ,2.4070e-03      ,1.2519e-04      ,4.1063e+02      ,7.4096e+00      ,4.5054e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,2.4054e-01      ,2.4565e-01      ,2.2598e-03      ,1.6083e-04      ,4.3033e+02      ,7.4575e+00      ,4.3884e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,2.4565e-01      ,2.5077e-01      ,2.6585e-03      ,1.7756e-04      ,3.8799e+02      ,7.5053e+00      ,4.2714e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,2.0470e-02      ,2.5590e-02      ,2.5719e-02      ,4.0352e-04      ,4.1432e+01      ,3.8792e+00      ,1.3625e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,2.5590e-02      ,3.0710e-02      ,2.2245e-02      ,4.3999e-04      ,4.9787e+01      ,4.1567e+00      ,1.5392e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,3.0710e-02      ,3.5820e-02      ,1.8454e-02      ,3.9686e-04      ,6.0896e+01      ,4.4475e+00      ,1.7103e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,3.5820e-02      ,4.0940e-02      ,1.5467e-02      ,3.7461e-04      ,7.3385e+01      ,4.7383e+00      ,1.8813e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,4.0940e-02      ,4.6060e-02      ,1.4569e-02      ,3.7558e-04      ,8.1453e+01      ,4.9823e+00      ,2.0403e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,4.6060e-02      ,5.1180e-02      ,1.2382e-02      ,4.3502e-04      ,9.4182e+01      ,5.1201e+00      ,2.1716e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,0.0000e+00      ,5.1200e-03      ,8.5558e-02      ,3.5586e-04      ,1.1835e+01      ,3.1700e+00      ,9.0000e-02      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,5.1180e-02      ,5.6300e-02      ,1.1715e-02      ,3.9911e-04      ,1.0040e+02      ,5.2580e+00      ,2.3028e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,5.6300e-02      ,6.1410e-02      ,1.03E-02,3.7202e-04      ,1.1214e+02      ,5.38E+00,2.4157e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,6.1410e-02      ,6.6530e-02      ,1.0331e-02      ,3.5564e-04      ,1.1392e+02      ,5.4400e+00      ,2.4762e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,6.6530e-02      ,7.1650e-02      ,8.8298e-03      ,3.6725e-04      ,1.2798e+02      ,5.5036e+00      ,2.5368e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,7.1650e-02      ,7.6770e-02      ,9.2533e-03      ,3.3388e-04      ,1.2549e+02      ,5.5672e+00      ,2.5974e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,7.6770e-02      ,8.1880e-02      ,7.7897e-03      ,3.3833e-04      ,1.4155e+02      ,5.5512e+00      ,2.6000e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,8.1880e-02      ,8.7000e-02      ,7.8301e-03      ,2.9866e-04      ,1.4056e+02      ,5.5315e+00      ,2.6000e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,8.7000e-02      ,9.2120e-02      ,7.5920e-03      ,3.0712e-04      ,1.4297e+02      ,5.5118e+00      ,2.6000e-01      ,1045,2.668,20.2,S,16.26
ABELL_0085                ,9.2120e-02      ,9.7240e-02      ,7.0055e-03      ,3.2166e-04      ,1.5030e+02      ,5.5588e+00      ,2.6525e-01      ,1045,2.668,20.2,S,16.26
ABELL_0119                ,9.4270e-02      ,1.0284e-01      ,1.4974e-03      ,6.6192e-04      ,4.2419e+02      ,5.7397e+00      ,6.9307e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,1.0284e-01      ,1.1141e-01      ,1.4499e-03      ,6.5983e-04      ,4.3638e+02      ,5.7656e+00      ,7.1323e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,1.1141e-01      ,1.1998e-01      ,1.4093e-03      ,6.5832e-04      ,4.4775e+02      ,5.7915e+00      ,7.3339e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,1.1998e-01      ,1.2855e-01      ,1.3743e-03      ,6.6985e-04      ,4.5843e+02      ,5.8174e+00      ,7.5355e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,1.2855e-01      ,1.3712e-01      ,1.3435e-03      ,6.7910e-04      ,4.6855e+02      ,5.8434e+00      ,7.7371e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,1.3712e-01      ,1.4569e-01      ,1.3161e-03      ,6.7025e-04      ,4.7820e+02      ,5.8693e+00      ,7.9388e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,1.4569e-01      ,1.5426e-01      ,1.2914e-03      ,6.8121e-04      ,4.8749e+02      ,5.9103e+00      ,8.1303e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,1.5426e-01      ,1.6283e-01      ,1.2689e-03      ,6.8548e-04      ,4.9649e+02      ,6.0117e+00      ,8.2816e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,1.6283e-01      ,1.7140e-01      ,1.2481e-03      ,6.7341e-04      ,5.0528e+02      ,6.1130e+00      ,8.4329e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,8.5700e-03      ,1.7140e-02      ,2.9926e-03      ,8.6713e-04      ,2.4897e+02      ,5.6200e+00      ,6.0000e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,1.7140e-01      ,1.7997e-01      ,1.2284e-03      ,6.7625e-04      ,5.1491e+02      ,6.2144e+00      ,8.5842e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,1.7997e-01      ,1.8854e-01      ,1.2076e-03      ,6.7747e-04      ,5.3040e+02      ,6.3158e+00      ,8.7355e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,1.8854e-01      ,1.9711e-01      ,1.1878e-03      ,6.7484e-04      ,5.4596e+02      ,6.4172e+00      ,8.8868e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,1.9711e-01      ,2.0568e-01      ,1.1689e-03      ,6.7295e-04      ,5.6163e+02      ,6.5185e+00      ,9.0381e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,2.0568e-01      ,2.1425e-01      ,1.1508e-03      ,6.7745e-04      ,5.7744e+02      ,6.4459e+00      ,8.8758e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,2.1425e-01      ,2.2282e-01      ,1.1332e-03      ,6.7635e-04      ,5.9340e+02      ,6.2529e+00      ,8.4963e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,2.2282e-01      ,2.3139e-01      ,1.1161e-03      ,6.5803e-04      ,6.0954e+02      ,6.0598e+00      ,8.1168e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,2.3139e-01      ,2.3996e-01      ,1.0973e-03      ,6.6794e-04      ,5.9843e+02      ,5.8668e+00      ,7.7373e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,2.3996e-01      ,2.4853e-01      ,1.0790e-03      ,6.5701e-04      ,5.8659e+02      ,5.6738e+00      ,7.3579e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,2.4853e-01      ,2.5710e-01      ,1.0611e-03      ,6.5501e-04      ,5.7434e+02      ,5.4807e+00      ,6.9784e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,1.7140e-02      ,2.5710e-02      ,2.7541e-03      ,7.7143e-04      ,2.6509e+02      ,5.6200e+00      ,6.0000e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,2.5710e-01      ,2.6567e-01      ,1.0436e-03      ,6.4803e-04      ,5.6170e+02      ,5.4607e+00      ,6.9060e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,2.6567e-01      ,2.7424e-01      ,1.0266e-03      ,6.3764e-04      ,5.4866e+02      ,5.5940e+00      ,7.1060e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,2.7424e-01      ,2.8281e-01      ,1.0099e-03      ,6.3673e-04      ,5.3563e+02      ,5.7273e+00      ,7.3060e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,2.8281e-01      ,2.9138e-01      ,9.8987e-04      ,6.2292e-04      ,5.5618e+02      ,5.8606e+00      ,7.5060e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,2.9138e-01      ,2.9995e-01      ,9.7038e-04      ,6.0718e-04      ,5.7712e+02      ,5.9940e+00      ,7.7060e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,2.9995e-01      ,3.0852e-01      ,9.5144e-04      ,6.1255e-04      ,5.9845e+02      ,6.1273e+00      ,7.9060e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,3.0852e-01      ,3.1709e-01      ,9.3306e-04      ,5.8545e-04      ,6.2017e+02      ,6.1717e+00      ,8.0832e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,3.1709e-01      ,3.2566e-01      ,9.1527e-04      ,5.7854e-04      ,6.4224e+02      ,6.1371e+00      ,8.2403e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,3.2566e-01      ,3.3423e-01      ,8.9809e-04      ,5.6634e-04      ,6.6464e+02      ,6.1026e+00      ,8.3974e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,3.3423e-01      ,3.4280e-01      ,8.9046e-04      ,5.6450e-04      ,6.6532e+02      ,6.0680e+00      ,8.5545e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,2.5710e-02      ,3.4280e-02      ,2.5020e-03      ,7.2898e-04      ,2.8468e+02      ,5.6200e+00      ,6.0000e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,3.4280e-01      ,3.5137e-01      ,8.8339e-04      ,5.5763e-04      ,6.6530e+02      ,6.0335e+00      ,8.7116e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,3.5137e-01      ,3.5994e-01      ,8.7673e-04      ,5.5841e-04      ,6.6509e+02      ,5.9989e+00      ,8.8687e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,3.5994e-01      ,3.6851e-01      ,8.7058e-04      ,5.4451e-04      ,6.6462e+02      ,5.9452e+00      ,8.9389e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,3.6851e-01      ,3.7708e-01      ,8.6503e-04      ,5.5010e-04      ,6.6384e+02      ,5.7942e+00      ,8.5668e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,3.7708e-01      ,3.8565e-01      ,8.6023e-04      ,5.3717e-04      ,6.6268e+02      ,5.6431e+00      ,8.1947e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,3.8565e-01      ,3.9422e-01      ,8.5445e-04      ,5.4353e-04      ,6.5946e+02      ,5.4921e+00      ,7.8226e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,3.9422e-01      ,4.0279e-01      ,8.4471e-04      ,5.2295e-04      ,6.5118e+02      ,5.3411e+00      ,7.4505e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,4.0279e-01      ,4.1136e-01      ,8.3656e-04      ,5.1812e-04      ,6.4199e+02      ,5.1900e+00      ,7.0784e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,4.1136e-01      ,4.1993e-01      ,8.3029e-04      ,5.0563e-04      ,6.3173e+02      ,5.0390e+00      ,6.7063e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,4.1993e-01      ,4.2850e-01      ,8.2647e-04      ,5.0262e-04      ,6.2015e+02      ,4.8880e+00      ,6.3342e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,3.4280e-02      ,4.2850e-02      ,2.2751e-03      ,7.0847e-04      ,3.0552e+02      ,5.6200e+00      ,6.0000e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,4.2850e-01      ,4.3707e-01      ,8.2545e-04      ,4.9024e-04      ,6.0713e+02      ,4.7370e+00      ,5.9621e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,4.3707e-01      ,4.4564e-01      ,8.2929e-04      ,4.7986e-04      ,5.9176e+02      ,4.5859e+00      ,5.5900e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,4.4564e-01      ,4.5421e-01      ,8.3670e-04      ,4.7452e-04      ,5.7484e+02      ,4.4349e+00      ,5.2178e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,4.5421e-01      ,4.6278e-01      ,8.5954e-04      ,4.7563e-04      ,5.5144e+02      ,4.2839e+00      ,4.8457e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,4.6278e-01      ,4.7135e-01      ,8.7855e-04      ,4.7222e-04      ,5.3047e+02      ,4.1328e+00      ,4.4736e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,4.7135e-01      ,4.7992e-01      ,9.8171e-04      ,4.6877e-04      ,4.8056e+02      ,3.9818e+00      ,4.1015e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,4.7992e-01      ,4.8849e-01      ,1.0300e-03      ,4.4763e-04      ,4.5375e+02      ,3.8308e+00      ,3.7294e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,4.8849e-01      ,4.9149e-01      ,2.0829e-03      ,3.5433e-04      ,2.8118e+02      ,3.7288e+00      ,3.4782e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,4.2850e-02      ,5.1420e-02      ,2.0848e-03      ,6.8215e-04      ,3.2617e+02      ,5.6200e+00      ,6.0000e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,5.1420e-02      ,5.9990e-02      ,1.9299e-03      ,6.6897e-04      ,3.4586e+02      ,5.6200e+00      ,6.0000e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,5.9990e-02      ,6.8560e-02      ,1.8049e-03      ,6.7094e-04      ,3.6423e+02      ,5.6360e+00      ,6.1243e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,6.8560e-02      ,7.7130e-02      ,1.7038e-03      ,6.5448e-04      ,3.8118e+02      ,5.6619e+00      ,6.3259e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,7.7130e-02      ,8.5700e-02      ,1.6214e-03      ,6.5294e-04      ,3.9674e+02      ,5.6878e+00      ,6.5275e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,0.0000e+00      ,8.5700e-03      ,3.1476e-03      ,1.0914e-03      ,2.3895e+02      ,5.6200e+00      ,6.0000e-01      ,853,2.082,9.51,S,15.77
ABELL_0119                ,8.5700e-02      ,9.4270e-02      ,1.5537e-03      ,6.5168e-04      ,4.1103e+02      ,5.7138e+00      ,6.7291e-01      ,853,2.082,9.51,S,15.77
ABELL_0133                ,9.7240e-02      ,1.02E-01,4.2959e-03      ,2.6962e-04      ,1.5906e+02      ,4.3157e+00      ,1.7058e-01      ,778,1.899,7.3,S,15.55
ABELL_0133                ,5.1200e-03      ,1.02E-02,4.0681e-02      ,4.9978e-04      ,1.6629e+01      ,2.3100e+00      ,7.0000e-02      ,778,1.899,7.3,S,15.55
ABELL_0133                ,1.0236e-01      ,1.07E-01,3.6471e-03      ,2.1957e-04      ,1.7856e+02      ,4.3492e+00      ,1.7239e-01      ,778,1.899,7.3,S,15.55
ABELL_0133                ,1.0747e-01      ,1.13E-01,3.8911e-03      ,2.3764e-04      ,1.7212e+02      ,4.3827e+00      ,1.7420e-01      ,778,1.899,7.3,S,15.55
ABELL_0133                ,1.1259e-01      ,1.18E-01,3.5176e-03      ,2.0480e-04      ,1.8528e+02      ,4.4162e+00      ,1.7601e-01      ,778,1.899,7.3,S,15.55
ABELL_0133                ,1.1771e-01      ,1.23E-01,3.0947e-03      ,2.0236e-04      ,2.0308e+02      ,4.4497e+00      ,1.7782e-01      ,778,1.899,7.3,S,15.55
ABELL_0133                ,1.2283e-01      ,1.28E-01,3.5938e-03      ,1.6687e-04      ,1.8498e+02      ,4.4831e+00      ,1.7963e-01      ,778,1.899,7.3,S,15.55
ABELL_0133                ,1.2794e-01      ,1.33E-01,3.1117e-03      ,2.2157e-04      ,2.0491e+02      ,4.5166e+00      ,1.8144e-01      ,778,1.899,7.3,S,15.55
ABELL_0133                ,1.3306e-01      ,1.38E-01,3.3842e-03      ,1.8331e-04      ,1.9496e+02      ,4.5501e+00      ,1.8325e-01      ,778,1.899,7.3,S,15.55
ABELL_0133                ,1.0240e-02      ,1.54E-02,3.3425e-02      ,4.0985e-04      ,2.0339e+01      ,2.3410e+00      ,7.1329e-02      ,778,1.899,7.3,S,15.55
ABELL_0133                ,1.5350e-02      ,2.05E-02,2.5804e-02      ,3.9030e-04      ,2.5812e+01      ,2.4859e+00      ,7.7541e-02      ,778,1.899,7.3,S,15.55
ABELL_0133                ,2.0470e-02      ,2.5590e-02      ,1.7686e-02      ,4.3034e-04      ,3.5319e+01      ,2.6310e+00      ,8.3759e-02      ,778,1.899,7.3,S,15.55
ABELL_0133                ,2.5590e-02      ,3.0710e-02      ,1.4150e-02      ,4.2188e-04      ,4.3434e+01      ,2.7761e+00      ,8.9977e-02      ,778,1.899,7.3,S,15.55
ABELL_0133                ,3.0710e-02      ,3.5820e-02      ,1.4643e-02      ,3.9689e-04      ,4.4852e+01      ,2.9211e+00      ,9.6189e-02      ,778,1.899,7.3,S,15.55
ABELL_0133                ,3.5820e-02      ,4.0940e-02      ,1.2301e-02      ,3.8061e-04      ,5.3071e+01      ,3.0755e+00      ,1.0354e-01      ,778,1.899,7.3,S,15.55
ABELL_0133                ,4.0940e-02      ,4.6060e-02      ,9.3171e-03      ,3.4776e-04      ,6.7110e+01      ,3.2453e+00      ,1.1272e-01      ,778,1.899,7.3,S,15.55
ABELL_0133                ,4.6060e-02      ,5.1180e-02      ,8.3158e-03      ,3.7218e-04      ,7.5908e+01      ,3.4151e+00      ,1.2190e-01      ,778,1.899,7.3,S,15.55
ABELL_0133                ,0.0000e+00      ,5.1200e-03      ,4.0986e-02      ,3.8777e-04      ,1.5340e+01      ,2.3100e+00      ,7.0000e-02      ,778,1.899,7.3,S,15.55
ABELL_0133                ,5.1180e-02      ,5.6300e-02      ,7.5961e-03      ,3.6457e-04      ,8.4369e+01      ,3.5848e+00      ,1.3107e-01      ,778,1.899,7.3,S,15.55
ABELL_0133                ,5.6300e-02      ,6.1410e-02      ,6.7836e-03      ,3.0720e-04      ,9.5010e+01      ,3.7544e+00      ,1.4024e-01      ,778,1.899,7.3,S,15.55
ABELL_0133                ,6.1410e-02      ,6.6530e-02      ,6.4744e-03      ,3.6753e-04      ,1.0217e+02      ,3.9240e+00      ,1.4941e-01      ,778,1.899,7.3,S,15.55
ABELL_0133                ,6.6530e-02      ,7.1650e-02      ,5.4962e-03      ,2.6645e-04      ,1.1860e+02      ,4.0938e+00      ,1.5858e-01      ,778,1.899,7.3,S,15.55
ABELL_0133                ,7.1650e-02      ,7.6770e-02      ,4.9011e-03      ,3.5459e-04      ,1.3302e+02      ,4.1483e+00      ,1.6153e-01      ,778,1.899,7.3,S,15.55
ABELL_0133                ,7.6770e-02      ,8.1880e-02      ,5.2958e-03      ,2.6310e-04      ,1.3108e+02      ,4.1818e+00      ,1.6334e-01      ,778,1.899,7.3,S,15.55
ABELL_0133                ,8.1880e-02      ,8.7000e-02      ,3.9545e-03      ,2.8931e-04      ,1.6481e+02      ,4.2153e+00      ,1.6515e-01      ,778,1.899,7.3,S,15.55
ABELL_0133                ,8.7000e-02      ,9.2120e-02      ,4.9553e-03      ,2.5259e-04      ,1.4273e+02      ,4.2488e+00      ,1.6696e-01      ,778,1.899,7.3,S,15.55
ABELL_0133                ,9.2120e-02      ,9.72E-02,3.4859e-03      ,2.5372e-04      ,1.8164e+02      ,4.2823e+00      ,1.6877e-01      ,778,1.899,7.3,S,15.55
ABELL_0399                ,9.6730e-02      ,1.03E-01,2.7395e-03      ,1.7957e-04      ,3.7160e+02      ,7.3658e+00      ,6.6495e-01      ,950,2.209,11.7,U,15.55
ABELL_0399                ,1.0318e-01      ,1.10E-01,2.6587e-03      ,1.8360e-04      ,3.8099e+02      ,7.3898e+00      ,6.6997e-01      ,950,2.209,11.7,U,15.55
ABELL_0399                ,1.0962e-01      ,1.16E-01,2.5846e-03      ,1.8584e-04      ,3.9017e+02      ,7.2998e+00      ,6.5496e-01      ,950,2.209,11.7,U,15.55
ABELL_0399                ,1.1607e-01      ,1.2252e-01      ,2.5679e-03      ,1.9014e-04      ,3.9381e+02      ,7.2089e+00      ,6.3981e-01      ,950,2.209,11.7,U,15.55
ABELL_0399                ,1.2252e-01      ,1.2897e-01      ,2.5044e-03      ,1.9175e-04      ,3.9617e+02      ,7.1180e+00      ,6.2466e-01      ,950,2.209,11.7,U,15.55
ABELL_0399                ,6.4500e-03      ,1.2900e-02      ,7.0274e-03      ,1.3889e-04      ,1.8439e+02      ,7.1500e+00      ,6.2000e-01      ,950,2.209,11.7,U,15.55
ABELL_0399                ,1.2897e-01      ,1.3542e-01      ,2.4341e-03      ,1.8787e-04      ,3.9832e+02      ,7.0271e+00      ,6.0952e-01      ,950,2.209,11.7,U,15.55
ABELL_0399                ,1.3542e-01      ,1.4187e-01      ,2.2295e-03      ,1.7984e-04      ,4.1657e+02      ,6.9362e+00      ,5.9437e-01      ,950,2.209,11.7,U,15.55
ABELL_0399                ,1.4187e-01      ,1.4832e-01      ,2.0179e-03      ,1.7016e-04      ,4.3904e+02      ,6.8453e+00      ,5.7922e-01      ,950,2.209,11.7,U,15.55
ABELL_0399                ,1.4832e-01      ,1.5476e-01      ,1.9162e-03      ,1.8437e-04      ,4.4806e+02      ,6.8164e+00      ,5.7135e-01      ,950,2.209,11.7,U,15.55
ABELL_0399                ,1.5476e-01      ,1.6121e-01      ,1.9243e-03      ,1.7631e-04      ,4.4044e+02      ,6.8839e+00      ,5.7481e-01      ,950,2.209,11.7,U,15.55
